Feature: telephone	 	Log Val: 4.382026634673881		 Sense: PHONE 
Feature: leather		Log Val: 1.0		 Sense: PRODUCT 
Feature: accessories		Log Val: 1.0		 Sense: PRODUCT 
Feature: trademark		Log Val: 1.0		 Sense: PRODUCT 
Feature: jacqueline		Log Val: 1.0		 Sense: PRODUCT 
Feature: cochran		Log Val: 1.0		 Sense: PRODUCT 
Feature: la		Log Val: 1.0		 Sense: PRODUCT 
Feature: prairie		Log Val: 1.0		 Sense: PRODUCT 
Feature: shulton		Log Val: 1.0		 Sense: PRODUCT 
Feature: 1971		Log Val: 1.0		 Sense: PRODUCT 
Feature: filing		Log Val: 1.0		 Sense: PRODUCT 
Feature: antitrust		Log Val: 1.0		 Sense: PRODUCT 
Feature: clearance		Log Val: 1.0		 Sense: PRODUCT 
Feature: stake		Log Val: 1.0		 Sense: PRODUCT 
Feature: bankers		Log Val: 1.0		 Sense: PRODUCT 
Feature: regarding		Log Val: 1.0		 Sense: PRODUCT 
Feature: atlas		Log Val: 1.0		 Sense: PRODUCT 
Feature: properties		Log Val: 1.0		 Sense: PRODUCT 
Feature: chicago		Log Val: 1.0		 Sense: PRODUCT 
Feature: note		Log Val: 1.0		 Sense: PRODUCT 
Feature: maytags		Log Val: 1.0		 Sense: PRODUCT 
Feature: appliance		Log Val: 1.0		 Sense: PRODUCT 
Feature: finance		Log Val: 1.0		 Sense: PRODUCT 
Feature: fetch		Log Val: 1.0		 Sense: PRODUCT 
Feature: ryan		Log Val: 1.0		 Sense: PRODUCT 
Feature: lynch		Log Val: 1.0		 Sense: PRODUCT 
Feature: drew		Log Val: 1.0		 Sense: PRODUCT 
Feature: gartner		Log Val: 1.0		 Sense: PRODUCT 
Feature: predicts		Log Val: 1.0		 Sense: PRODUCT 
Feature: earn		Log Val: 1.0		 Sense: PRODUCT 
Feature: seeing		Log Val: 1.0		 Sense: PRODUCT 
Feature: benefits		Log Val: 1.0		 Sense: PRODUCT 
Feature: showing		Log Val: 1.0		 Sense: PRODUCT 
Feature: swift		Log Val: 1.0		 Sense: PRODUCT 
Feature: meats		Log Val: 1.0		 Sense: PRODUCT 
Feature: hunts		Log Val: 1.0		 Sense: PRODUCT 
Feature: tomato		Log Val: 1.0		 Sense: PRODUCT 
Feature: wesson		Log Val: 1.0		 Sense: PRODUCT 
Feature: cooking		Log Val: 1.0		 Sense: PRODUCT 
Feature: eii		Log Val: 1.0		 Sense: PRODUCT 
Feature: continues		Log Val: 1.0		 Sense: PRODUCT 
Feature: 98		Log Val: 1.0		 Sense: PRODUCT 
Feature: 39		Log Val: 1.0		 Sense: PRODUCT 
Feature: railintermodal		Log Val: 1.0		 Sense: PRODUCT 
Feature: piggyback		Log Val: 1.0		 Sense: PRODUCT 
Feature: trailers		Log Val: 1.0		 Sense: PRODUCT 
Feature: containers		Log Val: 1.0		 Sense: PRODUCT 
Feature: chassis		Log Val: 1.0		 Sense: PRODUCT 
Feature: represents		Log Val: 1.0		 Sense: PRODUCT 
Feature: planning		Log Val: 1.0		 Sense: PRODUCT 
Feature: fender		Log Val: 1.0		 Sense: PRODUCT 
Feature: eldorado		Log Val: 1.0		 Sense: PRODUCT 
Feature: oldsmobile		Log Val: 1.0		 Sense: PRODUCT 
Feature: yesterdays		Log Val: 1.0		 Sense: PRODUCT 
Feature: action		Log Val: 1.0		 Sense: PRODUCT 
Feature: distinction		Log Val: 1.0		 Sense: PRODUCT 
Feature: hoglund		Log Val: 1.0		 Sense: PRODUCT 
Feature: exception		Log Val: 1.0		 Sense: PRODUCT 
Feature: xray		Log Val: 1.0		 Sense: PRODUCT 
Feature: diagnosis		Log Val: 1.0		 Sense: PRODUCT 
Feature: breast		Log Val: 1.0		 Sense: PRODUCT 
Feature: cancer		Log Val: 1.0		 Sense: PRODUCT 
Feature: thomson		Log Val: 1.0		 Sense: PRODUCT 
Feature: robert		Log Val: 1.0		 Sense: PRODUCT 
Feature: stocking		Log Val: 1.0		 Sense: PRODUCT 
Feature: ges		Log Val: 1.0		 Sense: PRODUCT 
Feature: meant		Log Val: 1.0		 Sense: PRODUCT 
Feature: feel		Log Val: 1.0		 Sense: PRODUCT 
Feature: underscore		Log Val: 1.0		 Sense: PRODUCT 
Feature: ambiance		Log Val: 1.0		 Sense: PRODUCT 
Feature: voiced		Log Val: 1.0		 Sense: PRODUCT 
Feature: skepticism		Log Val: 1.0		 Sense: PRODUCT 
Feature: practice		Log Val: 1.0		 Sense: PRODUCT 
Feature: luxurycar		Log Val: 1.0		 Sense: PRODUCT 
Feature: support		Log Val: 1.0		 Sense: PRODUCT 
Feature: expense		Log Val: 1.0		 Sense: PRODUCT 
Feature: dollars		Log Val: 1.0		 Sense: PRODUCT 
Feature: suffered		Log Val: 1.0		 Sense: PRODUCT 
Feature: malaise		Log Val: 1.0		 Sense: PRODUCT 
Feature: opportunities		Log Val: 1.0		 Sense: PRODUCT 
Feature: appear		Log Val: 1.0		 Sense: PRODUCT 
Feature: revitalized		Log Val: 1.0		 Sense: PRODUCT 
Feature: enlarging		Log Val: 1.0		 Sense: PRODUCT 
Feature: playing		Log Val: 1.0		 Sense: PRODUCT 
Feature: catchup		Log Val: 1.0		 Sense: PRODUCT 
Feature: computerization		Log Val: 1.0		 Sense: PRODUCT 
Feature: pour		Log Val: 1.0		 Sense: PRODUCT 
Feature: money		Log Val: 1.0		 Sense: PRODUCT 
Feature: battle		Log Val: 1.0		 Sense: PRODUCT 
Feature: shelf		Log Val: 1.0		 Sense: PRODUCT 
Feature: ante		Log Val: 1.0		 Sense: PRODUCT 
Feature: giants		Log Val: 1.0		 Sense: PRODUCT 
Feature: clout		Log Val: 1.0		 Sense: PRODUCT 
Feature: completely		Log Val: 1.0		 Sense: PRODUCT 
Feature: derail		Log Val: 1.0		 Sense: PRODUCT 
Feature: demands		Log Val: 1.0		 Sense: PRODUCT 
Feature: balance		Log Val: 1.0		 Sense: PRODUCT 
Feature: toward		Log Val: 1.0		 Sense: PRODUCT 
Feature: case		Log Val: 1.0		 Sense: PRODUCT 
Feature: pays		Log Val: 1.0		 Sense: PRODUCT 
Feature: slotting		Log Val: 1.0		 Sense: PRODUCT 
Feature: crucial		Log Val: 1.0		 Sense: PRODUCT 
Feature: mikita		Log Val: 1.0		 Sense: PRODUCT 
Feature: researcher		Log Val: 1.0		 Sense: PRODUCT 
Feature: framingham		Log Val: 1.0		 Sense: PRODUCT 
Feature: el		Log Val: 1.0		 Sense: PRODUCT 
Feature: paso		Log Val: 1.0		 Sense: PRODUCT 
Feature: mexican		Log Val: 1.0		 Sense: PRODUCT 
Feature: progesso		Log Val: 1.0		 Sense: PRODUCT 
Feature: soups		Log Val: 1.0		 Sense: PRODUCT 
Feature: whitmans		Log Val: 1.0		 Sense: PRODUCT 
Feature: candies		Log Val: 1.0		 Sense: PRODUCT 
Feature: pet		Log Val: 1.0		 Sense: PRODUCT 
Feature: breakup		Log Val: 1.0		 Sense: PRODUCT 
Feature: midas		Log Val: 1.0		 Sense: PRODUCT 
Feature: repair		Log Val: 1.0		 Sense: PRODUCT 
Feature: shops		Log Val: 1.0		 Sense: PRODUCT 
Feature: pneumo		Log Val: 1.0		 Sense: PRODUCT 
Feature: abex		Log Val: 1.0		 Sense: PRODUCT 
Feature: landing		Log Val: 1.0		 Sense: PRODUCT 
Feature: gear		Log Val: 1.0		 Sense: PRODUCT 
Feature: flight		Log Val: 1.0		 Sense: PRODUCT 
Feature: controls		Log Val: 1.0		 Sense: PRODUCT 
Feature: bottling		Log Val: 1.0		 Sense: PRODUCT 
Feature: denies		Log Val: 1.0		 Sense: PRODUCT 
Feature: mistake		Log Val: 1.0		 Sense: PRODUCT 
Feature: sony		Log Val: 1.0		 Sense: PRODUCT 
Feature: marketplace		Log Val: 1.0		 Sense: PRODUCT 
Feature: produced		Log Val: 1.0		 Sense: PRODUCT 
Feature: study		Log Val: 1.0		 Sense: PRODUCT 
Feature: specially		Log Val: 1.0		 Sense: PRODUCT 
Feature: motorracing		Log Val: 1.0		 Sense: PRODUCT 
Feature: goodrichs		Log Val: 1.0		 Sense: PRODUCT 
Feature: ta		Log Val: 1.0		 Sense: PRODUCT 
Feature: r		Log Val: 1.0		 Sense: PRODUCT 
Feature: r1		Log Val: 1.0		 Sense: PRODUCT 
Feature: uniroyal		Log Val: 1.0		 Sense: PRODUCT 
Feature: goodrich		Log Val: 1.0		 Sense: PRODUCT 
Feature: akron		Log Val: 1.0		 Sense: PRODUCT 
Feature: yokohama		Log Val: 1.0		 Sense: PRODUCT 
Feature: a001ra008r		Log Val: 1.0		 Sense: PRODUCT 
Feature: lister		Log Val: 1.0		 Sense: PRODUCT 
Feature: bag		Log Val: 1.0		 Sense: PRODUCT 
Feature: decorated		Log Val: 1.0		 Sense: PRODUCT 
Feature: aristocratic		Log Val: 1.0		 Sense: PRODUCT 
Feature: ribbon		Log Val: 1.0		 Sense: PRODUCT 
Feature: coat		Log Val: 1.0		 Sense: PRODUCT 
Feature: deluxe		Log Val: 1.0		 Sense: PRODUCT 
Feature: candy		Log Val: 1.0		 Sense: PRODUCT 
Feature: companywide		Log Val: 1.0		 Sense: PRODUCT 
Feature: acceptance		Log Val: 1.0		 Sense: PRODUCT 
Feature: patchwork		Log Val: 1.0		 Sense: PRODUCT 
Feature: leasing		Log Val: 1.0		 Sense: PRODUCT 
Feature: divisions		Log Val: 1.0		 Sense: PRODUCT 
Feature: shove		Log Val: 1.0		 Sense: PRODUCT 
Feature: lease		Log Val: 1.0		 Sense: PRODUCT 
Feature: dec		Log Val: 1.0		 Sense: PRODUCT 
Feature: fitting		Log Val: 1.0		 Sense: PRODUCT 
Feature: outlined		Log Val: 1.0		 Sense: PRODUCT 
Feature: canions		Log Val: 1.0		 Sense: PRODUCT 
Feature: speech		Log Val: 1.0		 Sense: PRODUCT 
Feature: rule		Log Val: 1.0		 Sense: PRODUCT 
Feature: possibility		Log Val: 1.0		 Sense: PRODUCT 
Feature: conceivable		Log Val: 1.0		 Sense: PRODUCT 
Feature: standards		Log Val: 1.0		 Sense: PRODUCT 
Feature: morino		Log Val: 1.0		 Sense: PRODUCT 
Feature: interview		Log Val: 1.0		 Sense: PRODUCT 
Feature: attributed		Log Val: 1.0		 Sense: PRODUCT 
Feature: manage		Log Val: 1.0		 Sense: PRODUCT 
Feature: aspects		Log Val: 1.0		 Sense: PRODUCT 
Feature: processing		Log Val: 1.0		 Sense: PRODUCT 
Feature: spreadsheets		Log Val: 1.0		 Sense: PRODUCT 
Feature: processors		Log Val: 1.0		 Sense: PRODUCT 
Feature: faced		Log Val: 1.0		 Sense: PRODUCT 
Feature: innovative		Log Val: 1.0		 Sense: PRODUCT 
Feature: nelson		Log Val: 1.0		 Sense: PRODUCT 
Feature: religious		Log Val: 1.0		 Sense: PRODUCT 
Feature: recover		Log Val: 1.0		 Sense: PRODUCT 
Feature: precious		Log Val: 1.0		 Sense: PRODUCT 
Feature: moments		Log Val: 1.0		 Sense: PRODUCT 
Feature: bible		Log Val: 1.0		 Sense: PRODUCT 
Feature: illustrated		Log Val: 1.0		 Sense: PRODUCT 
Feature: cherubic		Log Val: 1.0		 Sense: PRODUCT 
Feature: characters		Log Val: 1.0		 Sense: PRODUCT 
Feature: human		Log Val: 1.0		 Sense: PRODUCT 
Feature: paced		Log Val: 1.0		 Sense: PRODUCT 
Feature: rise		Log Val: 1.0		 Sense: PRODUCT 
Feature: antiarthritic		Log Val: 1.0		 Sense: PRODUCT 
Feature: diagnostics		Log Val: 1.0		 Sense: PRODUCT 
Feature: showed		Log Val: 1.0		 Sense: PRODUCT 
Feature: animalhealth		Log Val: 1.0		 Sense: PRODUCT 
Feature: miniature		Log Val: 1.0		 Sense: PRODUCT 
Feature: magnets		Log Val: 1.0		 Sense: PRODUCT 
Feature: feet		Log Val: 1.0		 Sense: PRODUCT 
Feature: lift		Log Val: 1.0		 Sense: PRODUCT 
Feature: cargo		Log Val: 1.0		 Sense: PRODUCT 
Feature: jem		Log Val: 1.0		 Sense: PRODUCT 
Feature: winners		Log Val: 1.0		 Sense: PRODUCT 
Feature: terry		Log Val: 1.0		 Sense: PRODUCT 
Feature: chaps		Log Val: 1.0		 Sense: PRODUCT 
Feature: ralph		Log Val: 1.0		 Sense: PRODUCT 
Feature: lauren		Log Val: 1.0		 Sense: PRODUCT 
Feature: sluggish		Log Val: 1.0		 Sense: PRODUCT 
Feature: fourdoor		Log Val: 1.0		 Sense: PRODUCT 
Feature: prompted		Log Val: 1.0		 Sense: PRODUCT 
Feature: idle		Log Val: 1.0		 Sense: PRODUCT 
Feature: plants		Log Val: 1.0		 Sense: PRODUCT 
Feature: automobiles		Log Val: 1.0		 Sense: PRODUCT 
Feature: highestvolume		Log Val: 1.0		 Sense: PRODUCT 
Feature: 96		Log Val: 1.0		 Sense: PRODUCT 
Feature: heredity		Log Val: 1.0		 Sense: PRODUCT 
Feature: junk		Log Val: 1.0		 Sense: PRODUCT 
Feature: couchpotato		Log Val: 1.0		 Sense: PRODUCT 
Feature: environment		Log Val: 1.0		 Sense: PRODUCT 
Feature: generation		Log Val: 1.0		 Sense: PRODUCT 
Feature: overweight		Log Val: 1.0		 Sense: PRODUCT 
Feature: youth		Log Val: 1.0		 Sense: PRODUCT 
Feature: lasts		Log Val: 1.0		 Sense: PRODUCT 
Feature: partners		Log Val: 1.0		 Sense: PRODUCT 
Feature: persuade		Log Val: 1.0		 Sense: PRODUCT 
Feature: oversize		Log Val: 1.0		 Sense: PRODUCT 
Feature: stocked		Log Val: 1.0		 Sense: PRODUCT 
Feature: outlets		Log Val: 1.0		 Sense: PRODUCT 
Feature: levels		Log Val: 1.0		 Sense: PRODUCT 
Feature: quaker		Log Val: 1.0		 Sense: PRODUCT 
Feature: oats		Log Val: 1.0		 Sense: PRODUCT 
Feature: 235		Log Val: 1.0		 Sense: PRODUCT 
Feature: awards		Log Val: 1.0		 Sense: PRODUCT 
Feature: appeal		Log Val: 1.0		 Sense: PRODUCT 
Feature: estridge		Log Val: 1.0		 Sense: PRODUCT 
Feature: visible		Log Val: 1.0		 Sense: PRODUCT 
Feature: overseeing		Log Val: 1.0		 Sense: PRODUCT 
Feature: predicting		Log Val: 1.0		 Sense: PRODUCT 
Feature: resurgence		Log Val: 1.0		 Sense: PRODUCT 
Feature: generic		Log Val: 1.0		 Sense: PRODUCT 
Feature: plainlabeled		Log Val: 1.0		 Sense: PRODUCT 
Feature: aisles		Log Val: 1.0		 Sense: PRODUCT 
Feature: inflationridden		Log Val: 1.0		 Sense: PRODUCT 
Feature: relatively		Log Val: 1.0		 Sense: PRODUCT 
Feature: sections		Log Val: 1.0		 Sense: PRODUCT 
Feature: lowpriced		Log Val: 1.0		 Sense: PRODUCT 
Feature: comparable		Log Val: 1.0		 Sense: PRODUCT 
Feature: awfully		Log Val: 1.0		 Sense: PRODUCT 
Feature: reasonable		Log Val: 1.0		 Sense: PRODUCT 
Feature: risked		Log Val: 1.0		 Sense: PRODUCT 
Feature: subsidize		Log Val: 1.0		 Sense: PRODUCT 
Feature: profits		Log Val: 1.0		 Sense: PRODUCT 
Feature: moog		Log Val: 1.0		 Sense: PRODUCT 
Feature: carleton		Log Val: 1.0		 Sense: PRODUCT 
Feature: precision		Log Val: 1.0		 Sense: PRODUCT 
Feature: pneumatic		Log Val: 1.0		 Sense: PRODUCT 
Feature: components		Log Val: 1.0		 Sense: PRODUCT 
Feature: fr		Log Val: 1.0		 Sense: PRODUCT 
Feature: roy		Log Val: 1.0		 Sense: PRODUCT 
Feature: d		Log Val: 1.0		 Sense: PRODUCT 
Feature: burry		Log Val: 1.0		 Sense: PRODUCT 
Feature: kidder		Log Val: 1.0		 Sense: PRODUCT 
Feature: peabody		Log Val: 1.0		 Sense: PRODUCT 
Feature: purchase		Log Val: 1.0		 Sense: PRODUCT 
Feature: negotiating		Log Val: 1.0		 Sense: PRODUCT 
Feature: license		Log Val: 1.0		 Sense: PRODUCT 
Feature: claude		Log Val: 1.0		 Sense: PRODUCT 
Feature: montana		Log Val: 1.0		 Sense: PRODUCT 
Feature: monteil		Log Val: 1.0		 Sense: PRODUCT 
Feature: tandy		Log Val: 1.0		 Sense: PRODUCT 
Feature: dell		Log Val: 1.0		 Sense: PRODUCT 
Feature: anxious		Log Val: 1.0		 Sense: PRODUCT 
Feature: upset		Log Val: 1.0		 Sense: PRODUCT 
Feature: declared		Log Val: 1.0		 Sense: PRODUCT 
Feature: lookalikes		Log Val: 1.0		 Sense: PRODUCT 
Feature: yearold		Log Val: 1.0		 Sense: PRODUCT 
Feature: challenged		Log Val: 1.0		 Sense: PRODUCT 
Feature: bringing		Log Val: 1.0		 Sense: PRODUCT 
Feature: clothing		Log Val: 1.0		 Sense: PRODUCT 
Feature: lucas		Log Val: 1.0		 Sense: PRODUCT 
Feature: automotive		Log Val: 1.0		 Sense: PRODUCT 
Feature: exceeding		Log Val: 1.0		 Sense: PRODUCT 
Feature: alliedsignal		Log Val: 1.0		 Sense: PRODUCT 
Feature: township		Log Val: 1.0		 Sense: PRODUCT 
Feature: utica		Log Val: 1.0		 Sense: PRODUCT 
Feature: reorganization		Log Val: 1.0		 Sense: PRODUCT 
Feature: tight		Log Val: 1.0		 Sense: PRODUCT 
Feature: promotional		Log Val: 1.0		 Sense: PRODUCT 
Feature: higherpriced		Log Val: 1.0		 Sense: PRODUCT 
Feature: tax		Log Val: 1.0		 Sense: PRODUCT 
Feature: law		Log Val: 1.0		 Sense: PRODUCT 
Feature: deductions		Log Val: 1.0		 Sense: PRODUCT 
Feature: taxes		Log Val: 1.0		 Sense: PRODUCT 
Feature: beginning		Log Val: 1.0		 Sense: PRODUCT 
Feature: codenamed		Log Val: 1.0		 Sense: PRODUCT 
Feature: regaining		Log Val: 1.0		 Sense: PRODUCT 
Feature: breadandbutter		Log Val: 1.0		 Sense: PRODUCT 
Feature: uppermiddleclass		Log Val: 1.0		 Sense: PRODUCT 
Feature: americans		Log Val: 1.0		 Sense: PRODUCT 
Feature: ackerman		Log Val: 1.0		 Sense: PRODUCT 
Feature: resigned		Log Val: 1.0		 Sense: PRODUCT 
Feature: pursue		Log Val: 1.0		 Sense: PRODUCT 
Feature: merchandising		Log Val: 1.0		 Sense: PRODUCT 
Feature: chevron		Log Val: 1.0		 Sense: PRODUCT 
Feature: intermediate		Log Val: 1.0		 Sense: PRODUCT 
Feature: benchmark		Log Val: 1.0		 Sense: PRODUCT 
Feature: barrel		Log Val: 1.0		 Sense: PRODUCT 
Feature: exploration		Log Val: 1.0		 Sense: PRODUCT 
Feature: strengthening		Log Val: 1.0		 Sense: PRODUCT 
Feature: crude		Log Val: 1.0		 Sense: PRODUCT 
Feature: refining		Log Val: 1.0		 Sense: PRODUCT 
Feature: keller		Log Val: 1.0		 Sense: PRODUCT 
Feature: hurt		Log Val: 1.0		 Sense: PRODUCT 
Feature: returns		Log Val: 1.0		 Sense: PRODUCT 
Feature: engineered		Log Val: 1.0		 Sense: PRODUCT 
Feature: 2525		Log Val: 1.0		 Sense: PRODUCT 
Feature: pioneered		Log Val: 1.0		 Sense: PRODUCT 
Feature: socalled		Log Val: 1.0		 Sense: PRODUCT 
Feature: picks		Log Val: 1.0		 Sense: PRODUCT 
Feature: axes		Log Val: 1.0		 Sense: PRODUCT 
Feature: biotechnology		Log Val: 1.0		 Sense: PRODUCT 
Feature: rush		Log Val: 1.0		 Sense: PRODUCT 
Feature: produces		Log Val: 1.0		 Sense: PRODUCT 
Feature: plus		Log Val: 1.0		 Sense: PRODUCT 
Feature: reagents		Log Val: 1.0		 Sense: PRODUCT 
Feature: analysis		Log Val: 1.0		 Sense: PRODUCT 
Feature: synthesis		Log Val: 1.0		 Sense: PRODUCT 
Feature: genes		Log Val: 1.0		 Sense: PRODUCT 
Feature: proteins		Log Val: 1.0		 Sense: PRODUCT 
Feature: academic		Log Val: 1.0		 Sense: PRODUCT 
Feature: laboratories		Log Val: 1.0		 Sense: PRODUCT 
Feature: citrus		Log Val: 1.0		 Sense: PRODUCT 
Feature: hill		Log Val: 1.0		 Sense: PRODUCT 
Feature: orange		Log Val: 1.0		 Sense: PRODUCT 
Feature: pringles		Log Val: 1.0		 Sense: PRODUCT 
Feature: potato		Log Val: 1.0		 Sense: PRODUCT 
Feature: struggled		Log Val: 1.0		 Sense: PRODUCT 
Feature: ralston		Log Val: 1.0		 Sense: PRODUCT 
Feature: purina		Log Val: 1.0		 Sense: PRODUCT 
Feature: combining		Log Val: 1.0		 Sense: PRODUCT 
Feature: nabiscos		Log Val: 1.0		 Sense: PRODUCT 
Feature: post		Log Val: 1.0		 Sense: PRODUCT 
Feature: shredded		Log Val: 1.0		 Sense: PRODUCT 
Feature: cream		Log Val: 1.0		 Sense: PRODUCT 
Feature: ralstons		Log Val: 1.0		 Sense: PRODUCT 
Feature: chex		Log Val: 1.0		 Sense: PRODUCT 
Feature: cereals		Log Val: 1.0		 Sense: PRODUCT 
Feature: extended		Log Val: 1.0		 Sense: PRODUCT 
Feature: extract		Log Val: 1.0		 Sense: PRODUCT 
Feature: promised		Log Val: 1.0		 Sense: PRODUCT 
Feature: lock		Log Val: 1.0		 Sense: PRODUCT 
Feature: situation		Log Val: 1.0		 Sense: PRODUCT 
Feature: positive		Log Val: 1.0		 Sense: PRODUCT 
Feature: 51yearold		Log Val: 1.0		 Sense: PRODUCT 
Feature: pdp		Log Val: 1.0		 Sense: PRODUCT 
Feature: scientific		Log Val: 1.0		 Sense: PRODUCT 
Feature: 1978		Log Val: 1.0		 Sense: PRODUCT 
Feature: forenza		Log Val: 1.0		 Sense: PRODUCT 
Feature: victorias		Log Val: 1.0		 Sense: PRODUCT 
Feature: glenview		Log Val: 1.0		 Sense: PRODUCT 
Feature: illbased		Log Val: 1.0		 Sense: PRODUCT 
Feature: packagedfood		Log Val: 1.0		 Sense: PRODUCT 
Feature: frozencheese		Log Val: 1.0		 Sense: PRODUCT 
Feature: quietly		Log Val: 1.0		 Sense: PRODUCT 
Feature: folded		Log Val: 1.0		 Sense: PRODUCT 
Feature: malcolm		Log Val: 1.0		 Sense: PRODUCT 
Feature: editorinchief		Log Val: 1.0		 Sense: PRODUCT 
Feature: purple		Log Val: 1.0		 Sense: PRODUCT 
Feature: harley		Log Val: 1.0		 Sense: PRODUCT 
Feature: celebrate		Log Val: 1.0		 Sense: PRODUCT 
Feature: elizabeth		Log Val: 1.0		 Sense: PRODUCT 
Feature: taylors		Log Val: 1.0		 Sense: PRODUCT 
Feature: passion		Log Val: 1.0		 Sense: PRODUCT 
Feature: loser		Log Val: 1.0		 Sense: PRODUCT 
Feature: 24419		Log Val: 1.0		 Sense: PRODUCT 
Feature: bright		Log Val: 1.0		 Sense: PRODUCT 
Feature: topselling		Log Val: 1.0		 Sense: PRODUCT 
Feature: minivan		Log Val: 1.0		 Sense: PRODUCT 
Feature: jeep		Log Val: 1.0		 Sense: PRODUCT 
Feature: 41		Log Val: 1.0		 Sense: PRODUCT 
Feature: 30377		Log Val: 1.0		 Sense: PRODUCT 
Feature: leverage		Log Val: 1.0		 Sense: PRODUCT 
Feature: strike		Log Val: 1.0		 Sense: PRODUCT 
Feature: excess		Log Val: 1.0		 Sense: PRODUCT 
Feature: crowding		Log Val: 1.0		 Sense: PRODUCT 
Feature: lots		Log Val: 1.0		 Sense: PRODUCT 
Feature: hinder		Log Val: 1.0		 Sense: PRODUCT 
Feature: efforts		Log Val: 1.0		 Sense: PRODUCT 
Feature: 1988model		Log Val: 1.0		 Sense: PRODUCT 
Feature: financing		Log Val: 1.0		 Sense: PRODUCT 
Feature: bases		Log Val: 1.0		 Sense: PRODUCT 
Feature: telemarketings		Log Val: 1.0		 Sense: PRODUCT 
Feature: conference		Log Val: 1.0		 Sense: PRODUCT 
Feature: boards		Log Val: 1.0		 Sense: PRODUCT 
Feature: earl		Log Val: 1.0		 Sense: PRODUCT 
Feature: briefs		Log Val: 1.0		 Sense: PRODUCT 
Feature: women		Log Val: 1.0		 Sense: PRODUCT 
Feature: thorpe		Log Val: 1.0		 Sense: PRODUCT 
Feature: ob		Log Val: 1.0		 Sense: PRODUCT 
Feature: toyotas		Log Val: 1.0		 Sense: PRODUCT 
Feature: 1085		Log Val: 1.0		 Sense: PRODUCT 
Feature: situated		Log Val: 1.0		 Sense: PRODUCT 
Feature: sustain		Log Val: 1.0		 Sense: PRODUCT 
Feature: demonstrate		Log Val: 1.0		 Sense: PRODUCT 
Feature: weapon		Log Val: 1.0		 Sense: PRODUCT 
Feature: antisubmarine		Log Val: 1.0		 Sense: PRODUCT 
Feature: helicopters		Log Val: 1.0		 Sense: PRODUCT 
Feature: planes		Log Val: 1.0		 Sense: PRODUCT 
Feature: surface		Log Val: 1.0		 Sense: PRODUCT 
Feature: vessels		Log Val: 1.0		 Sense: PRODUCT 
Feature: mark50		Log Val: 1.0		 Sense: PRODUCT 
Feature: 1983		Log Val: 1.0		 Sense: PRODUCT 
Feature: navy		Log Val: 1.0		 Sense: PRODUCT 
Feature: recognized		Log Val: 1.0		 Sense: PRODUCT 
Feature: successor		Log Val: 1.0		 Sense: PRODUCT 
Feature: submarineseeking		Log Val: 1.0		 Sense: PRODUCT 
Feature: torpedo		Log Val: 1.0		 Sense: PRODUCT 
Feature: increasing		Log Val: 1.0		 Sense: PRODUCT 
Feature: 286based		Log Val: 1.0		 Sense: PRODUCT 
Feature: behind		Log Val: 1.0		 Sense: PRODUCT 
Feature: heating		Log Val: 1.0		 Sense: PRODUCT 
Feature: jim		Log Val: 1.0		 Sense: PRODUCT 
Feature: rauscher		Log Val: 1.0		 Sense: PRODUCT 
Feature: pierce		Log Val: 1.0		 Sense: PRODUCT 
Feature: refsnes		Log Val: 1.0		 Sense: PRODUCT 
Feature: cutting		Log Val: 1.0		 Sense: PRODUCT 
Feature: lastest		Log Val: 1.0		 Sense: PRODUCT 
Feature: changed		Log Val: 1.0		 Sense: PRODUCT 
Feature: believes		Log Val: 1.0		 Sense: PRODUCT 
Feature: awarded		Log Val: 1.0		 Sense: PRODUCT 
Feature: massive		Log Val: 1.0		 Sense: PRODUCT 
Feature: costcontrol		Log Val: 1.0		 Sense: PRODUCT 
Feature: reaching		Log Val: 1.0		 Sense: PRODUCT 
Feature: involving		Log Val: 1.0		 Sense: PRODUCT 
Feature: closings		Log Val: 1.0		 Sense: PRODUCT 
Feature: criticism		Log Val: 1.0		 Sense: PRODUCT 
Feature: easy		Log Val: 1.0		 Sense: PRODUCT 
Feature: im		Log Val: 1.0		 Sense: PRODUCT 
Feature: counters		Log Val: 1.0		 Sense: PRODUCT 
Feature: ferri		Log Val: 1.0		 Sense: PRODUCT 
Feature: broader		Log Val: 1.0		 Sense: PRODUCT 
Feature: financially		Log Val: 1.0		 Sense: PRODUCT 
Feature: vulnerable		Log Val: 1.0		 Sense: PRODUCT 
Feature: anyone		Log Val: 1.0		 Sense: PRODUCT 
Feature: covers		Log Val: 1.0		 Sense: PRODUCT 
Feature: dispense		Log Val: 1.0		 Sense: PRODUCT 
Feature: useful		Log Val: 1.0		 Sense: PRODUCT 
Feature: everyone		Log Val: 1.0		 Sense: PRODUCT 
Feature: knows		Log Val: 1.0		 Sense: PRODUCT 
Feature: personalcare		Log Val: 1.0		 Sense: PRODUCT 
Feature: reitman		Log Val: 1.0		 Sense: PRODUCT 
Feature: diapers		Log Val: 1.0		 Sense: PRODUCT 
Feature: diaper		Log Val: 1.0		 Sense: PRODUCT 
Feature: recalled		Log Val: 1.0		 Sense: PRODUCT 
Feature: forms		Log Val: 1.0		 Sense: PRODUCT 
Feature: darvon		Log Val: 1.0		 Sense: PRODUCT 
Feature: methadone		Log Val: 1.0		 Sense: PRODUCT 
Feature: antiinfectives		Log Val: 1.0		 Sense: PRODUCT 
